seq,otitle,odate,label,url
"6541","淘寶、蝦皮 美納入侵權黑名單","2019/4/26 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3ab4040bb5dd4214ae29c8c657d67dfa"
"6545","淘寶天貓618年中慶成效爆棚","2019/6/5 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ed6562c15aba44678d0a6669e3036d3d"
"6549","淘寶蝦皮賣侵權品 美列黑名單","2019/4/26 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=98ce8b27ff634d7bbfe6cad92c0c13b8"
"6572","港媒：美提開放互聯網談判破局","2019/5/30 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=27efb845723a45838f0a5387bbcc8882"
"6629","無線耳機夯 概念股沾光","2019/9/4 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=19b615b084cb47dda2d7efd1f0929024"
"6647","營運方式與內容遭美國、印度質疑  抖音成長神話 面臨挑戰","2019/5/25 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=54feedafb91145708d9a9f029604b955"
"6900","百度已死引省思","2019/2/24 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6a4109e1a5134fbab6df1eb48cc6cf8c"
"6954","省時省事 沒有使用門檻","2019/9/2 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0a6153d185464436aa95f0c704c9f7df"
"6963","看好消費力 「小老闆」擴大經營","2019/6/11 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=599d9795caf44397ae4e16f63fbae026"
"6982","瞄準5G商機 開拓軟體收入","2019/9/16 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4075fc6df4794957851c8b8ff5ddb856"
"6984","瞄準下沉市場 槓拼多多","2019/8/24 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=07dcb8a7dc674cb6af580377e0481c48"
"7284","科技新基建商機 微軟看好","2019/8/23 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6127d16e2a6a4e4d9696b30d482af5d4"
"7342","立積Q3拚雙位數成長","2019/7/23 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=788eae66268b4d928a243a6af2403336"
"7525","經長：不會開放更改產地證明","2019/4/16 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=24b91e7e7654406c84d6a0631ce1a377"
"7535","網上中非經貿博覽會 上線","2019/6/27 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e5dcf7b1899743b088891f7379c5511f"
"7589","網易考拉CEO 直播衝業績","2019/2/24 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=195c3118128f4b2ba2fd34b75cb733f5"
"7620","網路交戰 改比內涵","2019/8/25 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=39ede982dd4a4522b9bab955d6d5f912"
"7644","網飛成浪漫殺手？","2019/5/19 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bd821a737c6c416eba8ca87668590814"
"7659","緯創報捷 印度擴廠獲准","2019/3/8 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=69be4da0a3a9486c9e5dcedb8ab4016c"
"7669","緯創董座：考慮赴美設廠","2019/6/12 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7f6b74a51a2a4dd1ad3380fbbb860d90"
"7712","美中5G大博弈 招招精彩","2019/6/23 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3c5a4db87a9f4173b794d68dc9598183"
"7721","美中貿易戰緩和  經理人：台股封關行情可期","2019/1/27 上午11:58","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=42f904be2f1c4c4785231dadce344d71"
"7724","美中通吃 立積H2業績季季高","2019/9/10 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=55fa52bbeaec4bd18b4c915fda3b1a46"
"7740","美國 送餐市場競爭激烈 亞馬遜終止相關服務","2019/6/13 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=195a074260594a62a59852d272e992a6"
"7742","美國CES開展 台韓陸廠同場較勁","2019/1/9 上午10:55","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9a32ff5365184245890409e2d689ed47"
"7747","美國智鼎 助台商前進矽谷","2019/5/2 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=dc15bf2ed45242ee86074da1986fb1c5"
"7754","美堵華為 恐引發網路鐵幕","2019/6/8 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7ec92930852c4c3a8b564c2f383b64ae"
"7755","美墨危機解除 台廠鬆口氣","2019/6/10 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f4526557305346fb9e9fc72068fbc9d9"
"7759","美對墨加稅 波及台廠","2019/6/1 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=99e8678c038a41feb7096de90c68a149"
"7760","美平價鞋店關2,100門市","2019/2/17 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7045762ddd04492faa8a914377f9a60a"
"7764","美放鬆華為禁令 概念股有望揚眉吐氣","2019/6/30 下午4:18","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=21698c62d1094faf994998bd031ecc23"
"7772","美眾院盯科技大咖 有新動作","2019/9/15 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=198dde7d37514ffca9ba75cc55945db6"
"7786","美網路武器外流變病毒勒贖多州","2019/5/27 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1515dbfe04e0411d8e04e7b53da45931"
"7787","美行動支付普及率低","2019/9/3 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6bbd3e6915324c4f9beb0ef18b047862"
"7796","美零售銷售增幅 四個月最大","2019/8/16 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e898ed22cd1646aaa13ec226a4fb6742"
"7871","老闆盯員工...有請大數據","2019/8/5 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ba5407bd1d1f4dd79fb0e3b0fdd6d652"
"8016","聯發科新晶片傳捷報","2019/5/23 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=b0d60c8e73a14bdf96c81812e7df4c84"
"8057","聯詠OLED驅動IC 出貨飆量","2019/4/25 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=23b87c56cb9c41958fcf5f35e2f69ede"
"8114","臉書收購新創 官方盯上","2019/8/3 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=516e1756066146e9a82742221249e871"
"8210","英業達不慍不火 下半年出貨持平","2019/7/3 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7f490e53c57a45599aa73d8e9ffac4fc"
"8254","英雄互娛董座 靠好奇心創業","2019/3/10 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0ae883519cee4b988fc4ce1c8841ac8d"
"8311","華為NB生產喊卡 雙A鬆口氣","2019/6/14 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=34d1336d72364f008c429deb6d65064e"
"8315","華為供應鏈 日憂企業受影響","2019/5/18 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=45801c0ba0314c62942f0ed263f2d30d"
"8316","華為傳賣5G晶片給蘋果","2019/4/10 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f5bdda580442438bb06df210013de3c1"
"8317","華為反擊","2019/6/13 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=70acd3803e1c45ad9f9845ce89e0821a"
"8323","華為擴大對台採購  Android若持續遭禁有B計畫","2019/8/1 下午6:46","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=58ba13ad3dd04ce391a01d9a9fce9ebc"
"8329","華為禁令鬆綁 日月光投控第3季業績看增2成","2019/7/4 下午1:22","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=4860e7c4a1df4575bf84a98ec929c9e6"
"8331","華為開發者大會 牽動台系鏈","2019/8/7 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e675ac6581dd4463a1def03f8a6e512c"
"8416","華碩電競手機 強攻大陸","2019/7/24 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d09c170475b94f9a8de7d40030fa74ec"
"8422","華豐大陸廠閒置土地 規劃物流中心","2019/8/6 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=d7b5c3374223435382f15314e89a8adc"
"8438","萬事達攜手網聯 進軍大陸","2019/2/24 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=71472d801ea44a49a8b50a23a67b2826"
"8452","葉春榮 擺盪在中美間的遊牧台商","2019/6/10 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=96484de784f7465786ab2d09564a3192"
"8512","蘇寧818 3C家電光速賣破10億","2019/8/19 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=01861791c9c84aeeae4003c078517ac1"
"8519","蘋果i 11價格較親民 周五開放預購","2019/9/11 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0fc4b84e1b954f09b20a09d03c0e1950"
"8539","蘋果布局下世代雙R穿戴","2019/9/16 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=19c1996d28264ae5839c73a68fc8939e"
"8541","蘋果強攻智慧家庭","2019/2/18 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c06afa0dc79747a18d99dffc037111ae"
"8564","蘋果製晶片台積、日月光受惠","2019/7/27 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=e5e4a3c3bbad4c628fc6b8ef750fe9c2"
"8567","蘋果開發者大會 加州登場 iOS 13問世 強打隱私牌","2019/6/5 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ccf21de399054e9e8b33286b2a27c062"
"8569","蘋果高層異動 台廠有點剉","2019/2/20 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f73aeae9e5f94a67b18740c8a1257342"
"8598","蝦皮創辦人靠線上遊戲起家","2019/4/15 上午3:17","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ee1098c159704fa6a77605871e02cc3d"
"8753","談AI...百度李彥宏被潑水","2019/7/4 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=61dbe36907de4cb39b55108859b3aed5"
"8766","諾基亞推新機 供應鏈樂","2019/6/4 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5bb335cc1563401e9ea8ecd602246c82"
"8830","貴陽（貴州）大數據企業逾9,500家 數位經濟增速稱冠大陸","2019/6/20 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=4503b0cc00214df9afa89462e86e3bf1"
"8866","貿易戰效應      鴻海集團擴越南產能","2019/8/12 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=aa66b090a11a439eb1203e94deee30d1"
"8871","貿易戰火持續 亞馬遜店家難熬","2019/6/24 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=30982dd371a84e5f973a8fe3c09127b0"
"8873","貿易戰衝擊 華為上半年仍大賺","2019/7/31 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4fc0e5a4f7b747c3beb1360ecc4d9278"
"8989","跨境數據爭奪戰 誰主浮沉？","2019/1/18 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=68562e14d0434aebbf81b99cb8e9bbee"
"8992","跨境網購仿冒品觸法 80買家被移送","2019/7/1 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=dd2a177962d04f6b95768945f1c5d525"
"9006","車企互聯網巨頭 合攻共享汽車","2019/3/23 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=45383d8603a84970af3ae00a4229368d"
"9034","車電5G供應鏈 吸睛","2019/7/8 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=00bebcc6901f4d03846969f9590ee506"
"9053","軟銀：5G不用華為設備","2019/6/26 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2ec74b8c7267453693669ddc5411b21e"
"9068","轉廠效益 研華Q2業績帶勁","2019/5/29 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=af2b24a30f2245789a0b1cd4fb8b40fd"
"9104","迪士尼串流 月費僅網飛一半","2019/8/21 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=55617c73586b4557a3dda6eb2e67271b"
"9143","遊戲機風雲再起","2019/5/5 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c45354820afa45139475c989e3723b8f"
"9298","那些大數據沒說的事","2019/1/13 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4fe08df5123846d69719ac09c27743bc"
"9426","釩創衝刺智慧家庭 蘋果的超級助攻員","2019/8/25 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f7ae8bc957f34afab0262f5c9d71ea05"
"9465","長假鋪貨潮啟動 電子股看旺","2019/9/1 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=76de3f7b3cba4895a1d1374dbc407dd3"
"9506","關稅戰衝擊 緯創擬在美設廠","2019/6/13 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=281d4d15940047a79ed04cab54f97a02"
"9511","闢財源 蘋果傳攜高盛推聯名卡","2019/2/23 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a9829d07c5ea407db317099e3c56d834"
"9553","阿里新點子 推99划算節","2019/8/24 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=267cab9c21fd4991b6cb6c56c0c11f44"
"9602","陸5G提前商用 開兆元市場大門","2019/6/9 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=70d832a394954685a9c1a1fa6ef575f5"
"9603","陸8.29億人上網 8成在刷短視頻","2019/3/1 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bc22c1927e0d4ec9b6129052c85d18f4"
"9604","陸NB-IoT晶片誰與爭鋒","2019/1/9 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=49bfa5deb8f14d16b212cdcc0b33e208"
"9605","陸TWS廠傳降價 瑞昱原相添壓","2019/7/24 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=124ec2f7f73f485baad0c227e02e96d1"
"9612","陸加速布建ETC 新唐吃補","2019/7/10 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9825ec68ad9e476d821c018c8ece41e3"
"9635","陸廠打造自有晶片 創意智原吃香","2019/5/20 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=b6a775a10b0744d2b6b393b7550c18c2"
"9642","陸應屆海歸調查 3成首選互聯網","2019/4/5 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=29fc37bd03cb4318b7f571ce3250cf02"
"9645","陸拚投資 加速推進科技基建","2019/1/15 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=14c9563230d84a2bb849f461f194c273"
"9655","陸淘寶村 手工藝賣全世界","2019/9/5 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8845f797e16b405fa22b823c3b52bdd3"
"9659","陸研擬網安新規 外商緊張","2019/7/31 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8cd8c902f0fb4f1a921cbfdb9e724552"
"9663","陸經濟求六穩 首要任務去槓桿","2019/2/18 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=83f5502dc61d46ba866685e291c5c719"
"9675","陸跨境電商火 台商新藍海 去年交易額近9兆","2019/2/3 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8093cc4da22f47a2bd25f0a12c3574fe"
"9678","陸遊戲直播收入 今年破百億人民幣","2019/8/27 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bc409d2e8e3e4b6284ee4c21eb66d5ad"
"9684","陸電商雙巨頭 攜強援進軍美國","2019/3/6 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=42cbb054841b4fe4a7e377344624f00d"
"9751","雙品網購節 阿里京東挺","2019/4/24 上午3:17","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e4979cabcba0441fb7625940534a950e"
"9759","雙Ａ攻電競3C 新品尬場","2019/5/2 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7f9f343a4aa74ad4a902346eed2712c6"
"9776","雲端技術拯救996","2019/5/5 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ddc50d2837a6446195dfbd0ac9321716"
"9870","電商年中慶 京東報捷","2019/6/2 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=79c1d53d33a44aa9aac0883c075df8dc"
"9879","電商擦亮招牌 找球星助陣","2019/9/15 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d565446e80ff46029c81a642a84cf31b"
"9926","電子零組件業 攻醫材藍海","2019/4/13 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=4b4e622d052943d6b8e1e5ff74823849"
"9998","非洲亞馬遜在美掛牌 蜜月甜","2019/4/14 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f87a0b24a0db458cb01bcbdabb2e5fe1"
"9999","非洲首隻獨角獸 赴美IPO","2019/3/14 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=01559b65e6634b72838fbb1b41fc5e4b"
"10096","首獲高通QC 4＋認證 昂寶看俏","2019/2/18 上午5:30","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=12&nsl_id=885b4ab0f3d34dc2ace21a51da80633f"
"10100","香港 陸行動互聯網廣告公司上市 豆盟科技首日大漲53%","2019/3/15 上午3:16","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e6d9b90ae8ad488db310fadf3830866a"
"10137","騰訊代理 陸版Switch有影","2019/8/3 上午0:00","0","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9f696c86f0c5447e8b4983c7558ecd03"
